match_id,date,player,team,opposition,venue,city,innings_batted,batting_pos,runs,balls_faced,fours,sixes,how_out,batting_pts,sr_bonus,overs_bowled,maidens,runs_conceded,wickets,dot_balls_bowled,bowling_pts,er_bonus,catches,stumpings,runout_direct,runout_indirect,fielding_pts,playing_xi_pts,total_fantasy_pts,role
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,Sandeep Sharma,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0,0,0,0,0,0,not out,0,0,4.0,0,45,2,6,72,-6,0,0,0,0,0,4,70,Pure Bowler
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,PWH de Silva,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,9,1,3,0,0,run out,1,0,4.0,0,30,1,4,38,2,0,0,0,0,0,4,45,Pure Bowler
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,SO Hetmyer,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,6,11,8,1,0,caught,15,0,0.0,0,0,0,0,0,0,1,0,0,1,14,4,33,Lower Middle Bat
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,D Padikkal,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,1,3,50,27,4,3,caught,96,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,106,Top Order Bat
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,R Parag,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,4,22,10,2,2,caught,42,6,3.0,0,30,0,5,10,-2,0,0,0,0,0,4,60,Batting AR
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,N Rana,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,3,28,22,3,1,caught,50,0,0.0,0,0,0,0,0,0,2,0,0,0,16,4,70,Top Order Bat
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,TH David,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,1,4,23,15,2,1,run out,37,4,0.0,0,0,0,0,0,0,0,0,0,1,6,4,51,Middle Order Bat
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,RM Patidar,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,1,5,1,3,0,0,caught,1,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,13,Middle Order Bat
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,Dhruv Jurel,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,5,47,34,3,3,caught,81,2,0.0,0,0,0,0,0,0,1,0,0,1,14,4,101,Middle Order Bat
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,JM Sharma,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,1,6,20,10,4,0,not out,36,6,0.0,0,0,0,0,0,0,3,0,0,1,34,4,80,Lower Middle Bat
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,YBK Jaiswal,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,1,49,19,7,3,caught,99,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,109,Opener
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,B Kumar,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0,0,0,0,0,0,not out,0,0,4.0,0,50,1,11,62,-8,1,0,0,0,8,4,66,Pure Bowler
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,V Suryavanshi,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,2,16,12,0,2,bowled,28,2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,34,Opener
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,Yash Dayal,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0,0,0,0,0,0,not out,0,0,3.0,0,33,1,5,40,-4,0,0,0,0,0,4,40,Pure Bowler
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,JR Hazlewood,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0,0,0,0,0,0,not out,0,0,4.0,0,33,4,15,170,0,0,0,0,0,0,4,174,Pure Bowler
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,R Shepherd,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0,0,0,0,0,0,not out,0,0,1.0,0,15,0,2,4,0,1,0,0,0,8,4,16,Other
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,Suyash Sharma,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0,0,0,0,0,0,not out,0,0,4.0,0,31,0,8,16,2,0,0,0,0,0,4,22,Pure Bowler
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,KH Pandya,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,0,0,0,0,0,0,not out,0,0,4.0,0,31,2,8,76,2,0,0,0,0,0,4,82,Pure Bowler
2025-04-24_Rajasthan Royals_Royal Challengers Bengaluru,2025-04-24,SB Dubey,Rajasthan Royals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,2,7,12,7,1,1,caught,22,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,26,Lower Middle Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,SK Rasheed,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,1,0,1,0,0,caught,-4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,Opener
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,Mohammed Shami,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,3.0,0,28,1,7,44,-2,1,0,0,0,8,4,54,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,Abhishek Sharma,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,1,0,2,0,0,caught,-4,0,0.0,0,0,0,0,0,0,4,0,0,0,36,4,36,Opener
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,SM Curran,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,2,9,10,1,0,caught,13,0,2.0,0,25,0,2,4,-8,1,0,0,0,8,4,21,Batting AR
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,A Mhatre,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,3,30,19,6,0,caught,58,4,0.0,0,0,0,0,0,0,1,0,0,0,8,4,74,Top Order Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,PJ Cummins,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,4.0,0,21,2,9,78,8,0,0,0,0,0,4,90,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,JD Unadkat,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,2.8,0,21,2,7,74,2,0,0,0,0,0,4,80,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,HV Patel,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,4.0,0,28,4,14,168,2,0,0,0,0,0,4,174,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,Aniket Verma,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,5,19,19,0,2,caught,31,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,43,Middle Order Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,RA Jadeja,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,4,21,17,1,1,bowled,31,0,3.7,0,22,1,9,48,6,0,0,0,0,0,4,89,Batting AR
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,Ishan Kishan,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,2,44,34,5,1,caught,74,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,86,Opener
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,D Brevis,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,5,42,25,1,4,caught,74,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,82,Middle Order Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,Zeeshan Ansari,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,3.0,0,27,0,5,10,0,0,0,0,0,0,4,14,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,PHKD Mendis,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,6,32,22,3,0,not out,48,2,3.0,0,26,1,7,54,0,1,0,0,0,8,4,116,Bowling AR
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,S Dube,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,6,12,9,2,0,caught,20,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,24,Lower Middle Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,DJ Hooda,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,7,22,21,1,1,caught,32,0,0.0,0,0,0,0,0,0,2,0,0,0,16,4,52,Lower Middle Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,MS Dhoni,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,8,6,10,1,0,caught,10,-4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,10,Tail
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,A Kamboj,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,9,2,4,0,0,caught,2,0,3.0,0,16,1,12,64,8,0,0,0,0,0,4,78,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,H Klaasen,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,4,7,8,1,0,caught,11,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,23,Middle Order Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,Noor Ahmad,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,10,2,3,0,0,caught,2,0,4.0,0,42,2,7,74,-4,0,0,0,0,0,4,76,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,KK Ahmed,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,11,1,2,0,0,not out,1,0,3.0,0,21,1,9,48,2,0,0,0,0,0,4,55,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,TM Head,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,3,19,16,4,0,bowled,35,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,39,Top Order Bat
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,M Pathirana,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,0,0,0,0,0,0,not out,0,0,3.0,0,27,0,9,18,0,0,0,0,0,0,4,22,Pure Bowler
2025-04-25_Chennai Super Kings_Sunrisers Hyderabad,2025-04-25,Nithish Kumar Reddy,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,7,19,13,2,0,not out,27,2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,33,Lower Middle Bat
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,Priyansh Arya,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,1,1,69,35,8,4,caught,137,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,147,Opener
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,VG Arora,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,0,0,0,0,0,0,not out,0,0,4.0,0,34,2,9,78,0,1,0,0,0,8,4,90,Pure Bowler
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,P Simran Singh,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,1,2,83,49,6,6,caught,167,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,175,Opener
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,C Sakariya,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,0,0,0,0,0,0,not out,0,0,3.0,0,39,0,3,6,-8,0,0,0,0,0,4,2,Pure Bowler
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,Harshit Rana,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,0,0,0,0,0,0,not out,0,0,2.0,0,27,0,4,8,-8,0,0,0,0,0,4,4,Pure Bowler
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,CV Varun,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,0,0,0,0,0,0,not out,0,0,4.0,0,39,1,8,56,-2,0,0,0,0,0,4,58,Pure Bowler
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,SP Narine,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,2,2,4,3,1,0,not out,8,0,4.0,0,35,0,6,12,0,0,0,0,0,0,4,24,Batting AR
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,AD Russell,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,0,0,0,0,0,0,not out,0,0,3.0,0,27,1,4,38,0,0,0,0,0,0,4,42,Pure Bowler
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,SS Iyer,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,1,3,25,16,1,1,not out,39,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,47,Top Order Bat
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,R Powell,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,12,Unknown
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,GJ Maxwell,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,1,4,7,8,1,0,bowled,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,15,Middle Order Bat
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,M Jansen,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,1,5,3,7,0,0,caught,3,0,1.0,0,6,0,4,8,0,0,0,0,0,0,4,15,Other
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,VR Iyer,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,12,Unknown
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,JP Inglis,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,1,6,11,6,2,0,not out,19,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,23,Lower Middle Bat
2025-04-26_Kolkata Knight Riders_Punjab Kings,2025-04-26,Rahmanullah Gurbaz,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata,2,1,1,3,0,0,not out,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,5,Opener
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,RD Rickelton,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,1,58,32,6,4,caught,118,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,128,Opener
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,MP Yadav,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,0,0,0,0,0,0,not out,0,0,4.0,0,40,2,12,94,-2,0,0,0,0,0,4,96,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,Prince Yadav,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,10,4,9,0,0,not out,4,0,4.0,0,44,1,8,56,-4,2,0,0,0,16,4,76,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,RG Sharma,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,2,12,5,0,2,caught,24,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,28,Opener
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,WG Jacks,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,3,29,21,3,1,bowled,51,2,2.0,0,18,2,4,68,0,1,0,0,0,8,4,133,Batting AR
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,DS Rathi,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,11,1,3,0,0,bowled,1,0,4.0,0,48,1,5,40,-6,0,0,0,0,0,4,39,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,Ravi Bishnoi,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,8,13,14,0,2,bowled,25,0,4.0,0,41,1,7,44,-4,0,0,0,0,0,4,69,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,Avesh Khan,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,9,0,1,0,0,bowled,0,0,4.0,0,42,2,6,72,-4,0,0,0,0,0,4,72,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,A Badoni,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,5,35,22,2,2,caught,59,4,0.0,0,0,0,0,0,0,1,0,0,0,8,4,75,Middle Order Bat
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,SA Yadav,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,4,54,28,4,4,caught,106,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,124,Middle Order Bat
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,Tilak Varma,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,5,6,5,1,0,caught,10,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,22,Middle Order Bat
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,HH Pandya,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,6,5,7,0,0,bowled,5,0,1.0,0,10,0,2,4,0,0,0,0,0,0,4,13,Other
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,Naman Dhir,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,7,25,11,2,2,not out,49,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,67,Lower Middle Bat
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,MR Marsh,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,1,34,24,3,2,caught,62,2,0.0,0,0,0,0,0,0,1,0,0,0,8,4,76,Opener
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,C Bosch,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,8,20,10,2,1,caught,34,0,4.0,0,26,1,14,68,6,1,0,0,0,8,4,120,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,N Pooran,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,3,27,15,1,3,caught,53,6,0.0,0,0,0,0,0,0,1,0,0,0,8,4,71,Top Order Bat
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,DL Chahar,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,1,9,1,1,0,0,not out,1,0,3.0,0,38,0,8,16,-8,0,0,0,0,0,4,13,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,TA Boult,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,0,0,0,0,0,0,not out,0,0,4.0,0,20,3,11,130,8,0,0,0,0,0,4,142,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,AK Markram,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,2,9,11,2,0,caught,17,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,21,Opener
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,JJ Bumrah,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,0,0,0,0,0,0,not out,0,0,4.0,0,22,4,14,188,8,0,0,0,0,0,4,200,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,RR Pant,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,4,4,2,1,0,caught,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,12,Middle Order Bat
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,KV Sharma,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,0,0,0,0,0,0,not out,0,0,2.0,0,25,0,2,4,-8,1,0,0,0,8,4,8,Pure Bowler
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,DA Miller,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,6,24,16,3,0,caught,36,4,0.0,0,0,0,0,0,0,0,0,0,0,0,4,44,Lower Middle Bat
2025-04-27_Lucknow Super Giants_Mumbai Indians,2025-04-27,Abdul Samad,Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2,7,2,4,0,0,bowled,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6,Lower Middle Bat
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,Abishek Porel,Delhi Capitals,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Delhi,1,1,28,11,2,2,caught,52,6,0.0,0,0,0,0,0,0,0,0,0,0,0,4,62,Opener
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,B Kumar,Royal Challengers Bengaluru,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,4.0,0,33,3,10,128,0,1,0,0,1,14,4,146,Pure Bowler
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,F du Plessis,Delhi Capitals,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Delhi,1,2,22,26,2,0,caught,30,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,34,Opener
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,Yash Dayal,Royal Challengers Bengaluru,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,4.0,0,42,1,10,50,-4,0,0,0,0,0,4,50,Pure Bowler
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,JR Hazlewood,Royal Challengers Bengaluru,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,4.0,0,36,2,10,90,0,1,0,0,0,8,4,102,Pure Bowler
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,JM Sharma,Royal Challengers Bengaluru,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,0.0,0,0,0,0,0,0,1,0,0,0,8,4,12,Unknown
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,KK Nair,Delhi Capitals,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Delhi,1,3,4,4,1,0,caught,8,0,0.0,0,0,0,0,0,0,1,0,1,0,20,4,32,Top Order Bat
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,KL Rahul,Delhi Capitals,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Delhi,1,4,41,39,3,0,caught,57,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,61,Middle Order Bat
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,Suyash Sharma,Royal Challengers Bengaluru,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,0,0,0,0,0,0,not out,0,0,4.0,0,22,0,8,16,8,0,0,0,0,0,4,28,Pure Bowler
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,KH Pandya,Royal Challengers Bengaluru,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,2,5,73,47,5,4,not out,129,4,4.0,0,28,1,5,40,2,0,0,0,0,0,4,179,Batting AR
2025-04-27_Delhi Capitals_Royal Challengers Bengaluru,2025-04-27,V Kohli,Royal Challengers Bengaluru,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,2,2,51,47,4,0,caught,79,0,0.0,0,0,0,0,0,0,1,0,0,1,14,4,97,Opener
